Station ID,Station Name,Province,Reported Station,Max Temp (°C),Date
41697,SIBBI,Balochistan,SIBBI,46,2025-04-06
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,37,2025-04-06
41780,KARACHI,Sindh,KARACHI,40,2025-04-06
43534,Jammu,Kashmir,Jammu,35,2025-04-06
41505,HUNZA,GB,HUNZA,26,2025-04-06
41573,MURREE,Punjab,MURREE,25,2025-04-06
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,37,2025-04-06
41756,JIWANI,Balochistan,JIWANI,32,2025-04-06
43541,Pulwama,Kashmir,Pulwama,23,2025-04-06
41652,D G KHAN,Punjab,D G KHAN,41,2025-04-06
41624,D-I-KHAN,KPK,D-I-KHAN,40,2025-04-06
41700,BAHAWALPUR,Punjab,BAHAWALPUR,41,2025-04-06
41535,Abbotabad,KPK,Abbotabad,30,2025-04-06
41567,Attock,Punjab,Attock,36,2025-04-06
41786,MITHI,Sindh,MITHI,45,2025-04-06
41749,NAWABSHAH,Sindh,NAWABSHAH,47,2025-04-06
41577,ISLAMABAD,Islamabad,ISLAMABAD,35,2025-04-06
41640,LAHORE,Punjab,LAHORE,38,2025-04-06
41634,CHAKWAL,Punjab,CHAKWAL,37,2025-04-06
41517,SKARDU,GB,SKARDU,22,2025-04-06
41696,KALAT,Balochistan,KALAT,28,2025-04-06
41724,SUKKUR,Sindh,SUKKUR,45,2025-04-06
41562,BANNU,KPK,BANNU,36,2025-04-06
41743,DADU,Sindh,DADU,47,2025-04-06
41508,DIR,KPK,DIR,30,2025-04-06
41525,MALAM JABBA,KPK,MALAM JABBA,22,2025-04-06
41574,RAWALAKOT,Kashmir,RAWALAKOT,25,2025-04-06
41630,FAISALABAD,Punjab,FAISALABAD,38,2025-04-06
43543,Shopian,Kashmir,Shopian,23,2025-04-06
41680,SAHIWAL,Punjab,SAHIWAL,39,2025-04-06
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,31,2025-04-06
41675,MULTAN,Punjab,MULTAN,40,2025-04-06
43535,Leh,Kashmir,Leh,14,2025-04-06
41783,THATTA,Sindh,THATTA,40,2025-04-06
41593,SARGODHA,Punjab,SARGODHA,39,2025-04-06
41738,TURBAT,Balochistan,TURBAT,42,2025-04-06
41520,ASTORE,GB,ASTORE,20,2025-04-06
41764,HYDERABAD,Sindh,HYDERABAD,45,2025-04-06
43536,Srinagar,Kashmir,Srinagar,26,2025-04-06
43542,Anantnag,Kashmir,Anantnag,22,2025-04-06
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,46,2025-04-06
41660,QUETTA,Balochistan,QUETTA,47,2025-04-06
41571,RAWALPINDI,Punjab,RAWALPINDI,34,2025-04-06
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,36,2025-04-06
43543,Shopian,Kashmir,Shopian,23,2025-04-05
41749,NAWABSHAH,Sindh,NAWABSHAH,38,2025-04-05
41710,NOKKUNDI,Balochistan,NOKKUNDI,40,2025-04-05
41508,DIR,KPK,DIR,26,2025-04-05
41577,ISLAMABAD,Islamabad,ISLAMABAD,31,2025-04-05
41630,FAISALABAD,Punjab,FAISALABAD,33,2025-04-05
41783,THATTA,Sindh,THATTA,39,2025-04-05
41786,MITHI,Sindh,MITHI,43,2025-04-05
41593,SARGODHA,Punjab,SARGODHA,36,2025-04-05
41567,Attock,Punjab,Attock,31,2025-04-05
41743,DADU,Sindh,DADU,38,2025-04-05
43541,Pulwama,Kashmir,Pulwama,22,2025-04-05
41738,TURBAT,Balochistan,TURBAT,42,2025-04-05
41598,JHELUM,Punjab,JHELUM,35,2025-04-05
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,37,2025-04-05
43544,Baramulla,Kashmir,Baramulla,22,2025-04-05
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,28,2025-04-05
41517,SKARDU,GB,SKARDU,19,2025-04-05
41697,SIBBI,Balochistan,SIBBI,38,2025-04-05
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,32,2025-04-05
41506,CHITRAL,KPK,CHITRAL,24,2025-04-05
41652,D G KHAN,Punjab,D G KHAN,35,2025-04-05
41535,Abbotabad,KPK,Abbotabad,27,2025-04-05
41525,MALAM JABBA,KPK,MALAM JABBA,17,2025-04-05
41700,BAHAWALPUR,Punjab,BAHAWALPUR,35,2025-04-05
41562,BANNU,KPK,BANNU,31,2025-04-05
41574,RAWALAKOT,Kashmir,RAWALAKOT,22,2025-04-05
41573,MURREE,Punjab,MURREE,21,2025-04-05
41757,GWADAR,Balochistan,GWADAR,38,2025-04-05
41516,GILGIT,GB,GILGIT,25,2025-04-05
41724,SUKKUR,Sindh,SUKKUR,36,2025-04-05
41780,KARACHI,Sindh,KARACHI,39,2025-04-05
41756,JIWANI,Balochistan,JIWANI,39,2025-04-05
41680,SAHIWAL,Punjab,SAHIWAL,34,2025-04-05
41696,KALAT,Balochistan,KALAT,28,2025-04-05
41764,HYDERABAD,Sindh,HYDERABAD,37,2025-04-05
41624,D-I-KHAN,KPK,D-I-KHAN,34,2025-04-05
41675,MULTAN,Punjab,MULTAN,35,2025-04-05
41660,QUETTA,Balochistan,QUETTA,31,2025-04-05
41505,HUNZA,GB,HUNZA,19,2025-04-05
43535,Leh,Kashmir,Leh,10,2025-04-05
41634,CHAKWAL,Punjab,CHAKWAL,31,2025-04-05
43536,Srinagar,Kashmir,Srinagar,22,2025-04-05
41520,ASTORE,GB,ASTORE,17,2025-04-05
43534,Jammu,Kashmir,Jammu,33,2025-04-05
43542,Anantnag,Kashmir,Anantnag,23,2025-04-05
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,31,2025-04-05
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,33,2025-04-05
41571,RAWALPINDI,Punjab,RAWALPINDI,30,2025-04-05
41640,LAHORE,Punjab,LAHORE,34,2025-04-05
41764,HYDERABAD,Sindh,HYDERABAD,42,2025-04-04
41624,D-I-KHAN,KPK,D-I-KHAN,32,2025-04-04
41660,QUETTA,Balochistan,QUETTA,27,2025-04-04
41724,SUKKUR,Sindh,SUKKUR,40,2025-04-04
41757,GWADAR,Balochistan,GWADAR,36,2025-04-04
43543,Shopian,Kashmir,Shopian,17,2025-04-04
41505,HUNZA,GB,HUNZA,17,2025-04-04
43541,Pulwama,Kashmir,Pulwama,18,2025-04-04
41743,DADU,Sindh,DADU,42,2025-04-04
41574,RAWALAKOT,Kashmir,RAWALAKOT,18,2025-04-04
41567,Attock,Punjab,Attock,24,2025-04-04
41593,SARGODHA,Punjab,SARGODHA,31,2025-04-04
41516,GILGIT,GB,GILGIT,23,2025-04-04
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,25,2025-04-04
41520,ASTORE,GB,ASTORE,14,2025-04-04
41680,SAHIWAL,Punjab,SAHIWAL,33,2025-04-04
41630,FAISALABAD,Punjab,FAISALABAD,33,2025-04-04
41508,DIR,KPK,DIR,15,2025-04-04
41738,TURBAT,Balochistan,TURBAT,41,2025-04-04
41577,ISLAMABAD,Islamabad,ISLAMABAD,26,2025-04-04
41571,RAWALPINDI,Punjab,RAWALPINDI,26,2025-04-04
41652,D G KHAN,Punjab,D G KHAN,33,2025-04-04
43534,Jammu,Kashmir,Jammu,32,2025-04-04
41783,THATTA,Sindh,THATTA,42,2025-04-04
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,19,2025-04-04
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,24,2025-04-04
41506,CHITRAL,KPK,CHITRAL,18,2025-04-04
41786,MITHI,Sindh,MITHI,45,2025-04-04
43536,Srinagar,Kashmir,Srinagar,17,2025-04-04
41749,NAWABSHAH,Sindh,NAWABSHAH,44,2025-04-04
41780,KARACHI,Sindh,KARACHI,36,2025-04-04
41562,BANNU,KPK,BANNU,27,2025-04-04
43542,Anantnag,Kashmir,Anantnag,17,2025-04-04
41517,SKARDU,GB,SKARDU,18,2025-04-04
41710,NOKKUNDI,Balochistan,NOKKUNDI,38,2025-04-04
41525,MALAM JABBA,KPK,MALAM JABBA,11,2025-04-04
41535,Abbotabad,KPK,Abbotabad,20,2025-04-04
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,42,2025-04-04
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,26,2025-04-04
41696,KALAT,Balochistan,KALAT,24,2025-04-04
41573,MURREE,Punjab,MURREE,14,2025-04-04
41598,JHELUM,Punjab,JHELUM,32,2025-04-04
41756,JIWANI,Balochistan,JIWANI,34,2025-04-04
41640,LAHORE,Punjab,LAHORE,32,2025-04-04
43544,Baramulla,Kashmir,Baramulla,18,2025-04-04
43535,Leh,Kashmir,Leh,10,2025-04-04
41675,MULTAN,Punjab,MULTAN,32,2025-04-04
41634,CHAKWAL,Punjab,CHAKWAL,26,2025-04-04
41697,SIBBI,Balochistan,SIBBI,38,2025-04-04
41700,BAHAWALPUR,Punjab,BAHAWALPUR,34,2025-04-04
41505,HUNZA,GB,HUNZA,19,2025-04-03
41630,FAISALABAD,Punjab,FAISALABAD,35,2025-04-03
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,40,2025-04-03
41783,THATTA,Sindh,THATTA,41,2025-04-03
41660,QUETTA,Balochistan,QUETTA,28,2025-04-03
41680,SAHIWAL,Punjab,SAHIWAL,36,2025-04-03
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,28,2025-04-03
41624,D-I-KHAN,KPK,D-I-KHAN,36,2025-04-03
41535,Abbotabad,KPK,Abbotabad,27,2025-04-03
41520,ASTORE,GB,ASTORE,17,2025-04-03
41525,MALAM JABBA,KPK,MALAM JABBA,17,2025-04-03
41574,RAWALAKOT,Kashmir,RAWALAKOT,23,2025-04-03
41517,SKARDU,GB,SKARDU,18,2025-04-03
41571,RAWALPINDI,Punjab,RAWALPINDI,31,2025-04-03
41757,GWADAR,Balochistan,GWADAR,35,2025-04-03
41640,LAHORE,Punjab,LAHORE,34,2025-04-03
41696,KALAT,Balochistan,KALAT,24,2025-04-03
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,34,2025-04-03
41764,HYDERABAD,Sindh,HYDERABAD,40,2025-04-03
41780,KARACHI,Sindh,KARACHI,39,2025-04-03
41756,JIWANI,Balochistan,JIWANI,34,2025-04-03
41724,SUKKUR,Sindh,SUKKUR,40,2025-04-03
41516,GILGIT,GB,GILGIT,26,2025-04-03
43536,Srinagar,Kashmir,Srinagar,24,2025-04-03
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,32,2025-04-03
41562,BANNU,KPK,BANNU,32,2025-04-03
43534,Jammu,Kashmir,Jammu,32,2025-04-03
41634,CHAKWAL,Punjab,CHAKWAL,34,2025-04-03
43543,Shopian,Kashmir,Shopian,22,2025-04-03
43535,Leh,Kashmir,Leh,10,2025-04-03
41675,MULTAN,Punjab,MULTAN,37,2025-04-03
41749,NAWABSHAH,Sindh,NAWABSHAH,42,2025-04-03
41743,DADU,Sindh,DADU,40,2025-04-03
41598,JHELUM,Punjab,JHELUM,35,2025-04-03
41786,MITHI,Sindh,MITHI,41,2025-04-03
43541,Pulwama,Kashmir,Pulwama,24,2025-04-03
41577,ISLAMABAD,Islamabad,ISLAMABAD,33,2025-04-03
41710,NOKKUNDI,Balochistan,NOKKUNDI,37,2025-04-03
41593,SARGODHA,Punjab,SARGODHA,35,2025-04-03
43542,Anantnag,Kashmir,Anantnag,25,2025-04-03
43544,Baramulla,Kashmir,Baramulla,24,2025-04-03
41508,DIR,KPK,DIR,27,2025-04-03
41697,SIBBI,Balochistan,SIBBI,37,2025-04-03
41567,Attock,Punjab,Attock,34,2025-04-03
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,33,2025-04-03
41652,D G KHAN,Punjab,D G KHAN,36,2025-04-03
41573,MURREE,Punjab,MURREE,20,2025-04-03
41700,BAHAWALPUR,Punjab,BAHAWALPUR,39,2025-04-03
41738,TURBAT,Balochistan,TURBAT,42,2025-04-03
41506,CHITRAL,KPK,CHITRAL,22,2025-04-03
41783,THATTA,Sindh,THATTA,40,2025-04-02
41574,RAWALAKOT,Kashmir,RAWALAKOT,23,2025-04-02
41593,SARGODHA,Punjab,SARGODHA,36,2025-04-02
41562,BANNU,KPK,BANNU,33,2025-04-02
41680,SAHIWAL,Punjab,SAHIWAL,35,2025-04-02
41598,JHELUM,Punjab,JHELUM,35,2025-04-02
41573,MURREE,Punjab,MURREE,20,2025-04-02
43544,Baramulla,Kashmir,Baramulla,23,2025-04-02
41577,ISLAMABAD,Islamabad,ISLAMABAD,31,2025-04-02
41738,TURBAT,Balochistan,TURBAT,40,2025-04-02
41749,NAWABSHAH,Sindh,NAWABSHAH,41,2025-04-02
43534,Jammu,Kashmir,Jammu,31,2025-04-02
41743,DADU,Sindh,DADU,39,2025-04-02
41516,GILGIT,GB,GILGIT,25,2025-04-02
41634,CHAKWAL,Punjab,CHAKWAL,32,2025-04-02
41710,NOKKUNDI,Balochistan,NOKKUNDI,36,2025-04-02
43542,Anantnag,Kashmir,Anantnag,22,2025-04-02
41571,RAWALPINDI,Punjab,RAWALPINDI,30,2025-04-02
41697,SIBBI,Balochistan,SIBBI,37,2025-04-02
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,31,2025-04-02
41624,D-I-KHAN,KPK,D-I-KHAN,36,2025-04-02
41520,ASTORE,GB,ASTORE,16,2025-04-02
41640,LAHORE,Punjab,LAHORE,33,2025-04-02
43543,Shopian,Kashmir,Shopian,22,2025-04-02
41780,KARACHI,Sindh,KARACHI,38,2025-04-02
41786,MITHI,Sindh,MITHI,41,2025-04-02
41508,DIR,KPK,DIR,26,2025-04-02
41764,HYDERABAD,Sindh,HYDERABAD,40,2025-04-02
41505,HUNZA,GB,HUNZA,18,2025-04-02
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,39,2025-04-02
41535,Abbotabad,KPK,Abbotabad,27,2025-04-02
41506,CHITRAL,KPK,CHITRAL,19,2025-04-02
41630,FAISALABAD,Punjab,FAISALABAD,35,2025-04-02
41675,MULTAN,Punjab,MULTAN,35,2025-04-02
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,32,2025-04-02
43541,Pulwama,Kashmir,Pulwama,23,2025-04-02
43535,Leh,Kashmir,Leh,10,2025-04-02
41660,QUETTA,Balochistan,QUETTA,26,2025-04-02
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,32,2025-04-02
41525,MALAM JABBA,KPK,MALAM JABBA,16,2025-04-02
41756,JIWANI,Balochistan,JIWANI,33,2025-04-02
43536,Srinagar,Kashmir,Srinagar,22,2025-04-02
41757,GWADAR,Balochistan,GWADAR,38,2025-04-02
41517,SKARDU,GB,SKARDU,17,2025-04-02
41567,Attock,Punjab,Attock,33,2025-04-02
41724,SUKKUR,Sindh,SUKKUR,39,2025-04-02
41700,BAHAWALPUR,Punjab,BAHAWALPUR,38,2025-04-02
41696,KALAT,Balochistan,KALAT,22,2025-04-02
41652,D G KHAN,Punjab,D G KHAN,36,2025-04-02
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,27,2025-04-02
41786,MITHI,Sindh,MITHI,40,2025-04-01
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,30,2025-04-01
41525,MALAM JABBA,KPK,MALAM JABBA,16,2025-04-01
41640,LAHORE,Punjab,LAHORE,33,2025-04-01
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,27,2025-04-01
43544,Baramulla,Kashmir,Baramulla,23,2025-04-01
41535,Abbotabad,KPK,Abbotabad,20,2025-04-01
41593,SARGODHA,Punjab,SARGODHA,35,2025-04-01
43534,Jammu,Kashmir,Jammu,31,2025-04-01
41743,DADU,Sindh,DADU,39,2025-04-01
41696,KALAT,Balochistan,KALAT,21,2025-04-01
41505,HUNZA,GB,HUNZA,17,2025-04-01
41624,D-I-KHAN,KPK,D-I-KHAN,35,2025-04-01
43535,Leh,Kashmir,Leh,10,2025-04-01
41562,BANNU,KPK,BANNU,32,2025-04-01
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,37,2025-04-01
41517,SKARDU,GB,SKARDU,17,2025-04-01
41738,TURBAT,Balochistan,TURBAT,41,2025-04-01
41508,DIR,KPK,DIR,23,2025-04-01
43542,Anantnag,Kashmir,Anantnag,22,2025-04-01
41675,MULTAN,Punjab,MULTAN,34,2025-04-01
41756,JIWANI,Balochistan,JIWANI,33,2025-04-01
41757,GWADAR,Balochistan,GWADAR,37,2025-04-01
41680,SAHIWAL,Punjab,SAHIWAL,34,2025-04-01
41630,FAISALABAD,Punjab,FAISALABAD,34,2025-04-01
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,30,2025-04-01
41783,THATTA,Sindh,THATTA,40,2025-04-01
41598,JHELUM,Punjab,JHELUM,34,2025-04-01
43536,Srinagar,Kashmir,Srinagar,23,2025-04-01
41700,BAHAWALPUR,Punjab,BAHAWALPUR,35,2025-04-01
41652,D G KHAN,Punjab,D G KHAN,35,2025-04-01
41567,Attock,Punjab,Attock,31,2025-04-01
41780,KARACHI,Sindh,KARACHI,38,2025-04-01
41764,HYDERABAD,Sindh,HYDERABAD,39,2025-04-01
41710,NOKKUNDI,Balochistan,NOKKUNDI,35,2025-04-01
41520,ASTORE,GB,ASTORE,14,2025-04-01
41571,RAWALPINDI,Punjab,RAWALPINDI,29,2025-04-01
41660,QUETTA,Balochistan,QUETTA,25,2025-04-01
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,32,2025-04-01
41577,ISLAMABAD,Islamabad,ISLAMABAD,30,2025-04-01
43541,Pulwama,Kashmir,Pulwama,23,2025-04-01
41697,SIBBI,Balochistan,SIBBI,37,2025-04-01
41574,RAWALAKOT,Kashmir,RAWALAKOT,21,2025-04-01
41724,SUKKUR,Sindh,SUKKUR,38,2025-04-01
41573,MURREE,Punjab,MURREE,19,2025-04-01
41506,CHITRAL,KPK,CHITRAL,17,2025-04-01
41749,NAWABSHAH,Sindh,NAWABSHAH,40,2025-04-01
41634,CHAKWAL,Punjab,CHAKWAL,30,2025-04-01
41516,GILGIT,GB,GILGIT,23,2025-04-01
43543,Shopian,Kashmir,Shopian,22,2025-04-01
41786,MITHI,Sindh,MITHI,38,2025-03-31
43543,Shopian,Kashmir,Shopian,19,2025-03-31
41567,Attock,Punjab,Attock,31,2025-03-31
41749,NAWABSHAH,Sindh,NAWABSHAH,39,2025-03-31
41562,BANNU,KPK,BANNU,31,2025-03-31
41574,RAWALAKOT,Kashmir,RAWALAKOT,21,2025-03-31
43534,Jammu,Kashmir,Jammu,30,2025-03-31
41517,SKARDU,GB,SKARDU,17,2025-03-31
43544,Baramulla,Kashmir,Baramulla,20,2025-03-31
43541,Pulwama,Kashmir,Pulwama,19,2025-03-31
41697,SIBBI,Balochistan,SIBBI,35,2025-03-31
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,30,2025-03-31
41598,JHELUM,Punjab,JHELUM,33,2025-03-31
41571,RAWALPINDI,Punjab,RAWALPINDI,32,2025-03-31
41624,D-I-KHAN,KPK,D-I-KHAN,34,2025-03-31
41593,SARGODHA,Punjab,SARGODHA,34,2025-03-31
41783,THATTA,Sindh,THATTA,39,2025-03-31
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,32,2025-03-31
41520,ASTORE,GB,ASTORE,15,2025-03-31
43542,Anantnag,Kashmir,Anantnag,18,2025-03-31
41577,ISLAMABAD,Islamabad,ISLAMABAD,30,2025-03-31
41743,DADU,Sindh,DADU,35,2025-03-31
41710,NOKKUNDI,Balochistan,NOKKUNDI,33,2025-03-31
41506,CHITRAL,KPK,CHITRAL,19,2025-03-31
41508,DIR,KPK,DIR,23,2025-03-31
41535,Abbotabad,KPK,Abbotabad,25,2025-03-31
41764,HYDERABAD,Sindh,HYDERABAD,38,2025-03-31
41573,MURREE,Punjab,MURREE,19,2025-03-31
41660,QUETTA,Balochistan,QUETTA,23,2025-03-31
41634,CHAKWAL,Punjab,CHAKWAL,30,2025-03-31
41700,BAHAWALPUR,Punjab,BAHAWALPUR,35,2025-03-31
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,31,2025-03-31
41630,FAISALABAD,Punjab,FAISALABAD,32,2025-03-31
41680,SAHIWAL,Punjab,SAHIWAL,34,2025-03-31
41675,MULTAN,Punjab,MULTAN,32,2025-03-31
41525,MALAM JABBA,KPK,MALAM JABBA,14,2025-03-31
41505,HUNZA,GB,HUNZA,15,2025-03-31
43536,Srinagar,Kashmir,Srinagar,23,2025-03-31
41724,SUKKUR,Sindh,SUKKUR,36,2025-03-31
41738,TURBAT,Balochistan,TURBAT,38,2025-03-31
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,35,2025-03-31
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,27,2025-03-31
41516,GILGIT,GB,GILGIT,21,2025-03-31
41652,D G KHAN,Punjab,D G KHAN,33,2025-03-31
41757,GWADAR,Balochistan,GWADAR,35,2025-03-31
41696,KALAT,Balochistan,KALAT,18,2025-03-31
41640,LAHORE,Punjab,LAHORE,32,2025-03-31
41756,JIWANI,Balochistan,JIWANI,34,2025-03-31
41780,KARACHI,Sindh,KARACHI,37,2025-03-31
43535,Leh,Kashmir,Leh,10,2025-03-31
41724,SUKKUR,Sindh,SUKKUR,34,2025-03-30
41697,SIBBI,Balochistan,SIBBI,36,2025-03-30
41517,SKARDU,GB,SKARDU,13,2025-03-30
41535,Abbotabad,KPK,Abbotabad,22,2025-03-30
43543,Shopian,Kashmir,Shopian,24,2025-03-30
43536,Srinagar,Kashmir,Srinagar,20,2025-03-30
41562,BANNU,KPK,BANNU,27,2025-03-30
43542,Anantnag,Kashmir,Anantnag,24,2025-03-30
41764,HYDERABAD,Sindh,HYDERABAD,34,2025-03-30
41567,Attock,Punjab,Attock,28,2025-03-30
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,28,2025-03-30
41738,TURBAT,Balochistan,TURBAT,35,2025-03-30
41634,CHAKWAL,Punjab,CHAKWAL,27,2025-03-30
41577,ISLAMABAD,Islamabad,ISLAMABAD,28,2025-03-30
41783,THATTA,Sindh,THATTA,34,2025-03-30
41506,CHITRAL,KPK,CHITRAL,15,2025-03-30
41710,NOKKUNDI,Balochistan,NOKKUNDI,29,2025-03-30
41598,JHELUM,Punjab,JHELUM,31,2025-03-30
41756,JIWANI,Balochistan,JIWANI,34,2025-03-30
41749,NAWABSHAH,Sindh,NAWABSHAH,36,2025-03-30
41700,BAHAWALPUR,Punjab,BAHAWALPUR,31,2025-03-30
41696,KALAT,Balochistan,KALAT,18,2025-03-30
41780,KARACHI,Sindh,KARACHI,36,2025-03-30
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,34,2025-03-30
41640,LAHORE,Punjab,LAHORE,29,2025-03-30
41652,D G KHAN,Punjab,D G KHAN,31,2025-03-30
43535,Leh,Kashmir,Leh,10,2025-03-30
41573,MURREE,Punjab,MURREE,18,2025-03-30
43544,Baramulla,Kashmir,Baramulla,25,2025-03-30
41525,MALAM JABBA,KPK,MALAM JABBA,11,2025-03-30
41675,MULTAN,Punjab,MULTAN,31,2025-03-30
41786,MITHI,Sindh,MITHI,37,2025-03-30
43541,Pulwama,Kashmir,Pulwama,23,2025-03-30
43534,Jammu,Kashmir,Jammu,29,2025-03-30
41660,QUETTA,Balochistan,QUETTA,22,2025-03-30
41757,GWADAR,Balochistan,GWADAR,34,2025-03-30
41680,SAHIWAL,Punjab,SAHIWAL,29,2025-03-30
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,29,2025-03-30
41624,D-I-KHAN,KPK,D-I-KHAN,32,2025-03-30
41520,ASTORE,GB,ASTORE,10,2025-03-30
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,24,2025-03-30
41516,GILGIT,GB,GILGIT,19,2025-03-30
41571,RAWALPINDI,Punjab,RAWALPINDI,26,2025-03-30
41630,FAISALABAD,Punjab,FAISALABAD,30,2025-03-30
41593,SARGODHA,Punjab,SARGODHA,32,2025-03-30
41508,DIR,KPK,DIR,23,2025-03-30
41505,HUNZA,GB,HUNZA,14,2025-03-30
41743,DADU,Sindh,DADU,34,2025-03-30
41574,RAWALAKOT,Kashmir,RAWALAKOT,21,2025-03-30
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,31,2025-03-30
43534,Jammu,Kashmir,Jammu,26,2025-03-29
43536,Srinagar,Kashmir,Srinagar,20,2025-03-29
41780,KARACHI,Sindh,KARACHI,34,2025-03-29
41630,FAISALABAD,Punjab,FAISALABAD,27,2025-03-29
41505,HUNZA,GB,HUNZA,8,2025-03-29
41525,MALAM JABBA,KPK,MALAM JABBA,5,2025-03-29
41598,JHELUM,Punjab,JHELUM,28,2025-03-29
41640,LAHORE,Punjab,LAHORE,27,2025-03-29
41634,CHAKWAL,Punjab,CHAKWAL,26,2025-03-29
41696,KALAT,Balochistan,KALAT,14,2025-03-29
41577,ISLAMABAD,Islamabad,ISLAMABAD,24,2025-03-29
41764,HYDERABAD,Sindh,HYDERABAD,33,2025-03-29
43542,Anantnag,Kashmir,Anantnag,19,2025-03-29
43535,Leh,Kashmir,Leh,8,2025-03-29
41724,SUKKUR,Sindh,SUKKUR,33,2025-03-29
41652,D G KHAN,Punjab,D G KHAN,31,2025-03-29
41757,GWADAR,Balochistan,GWADAR,33,2025-03-29
43544,Baramulla,Kashmir,Baramulla,19,2025-03-29
41506,CHITRAL,KPK,CHITRAL,12,2025-03-29
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,24,2025-03-29
41756,JIWANI,Balochistan,JIWANI,31,2025-03-29
41516,GILGIT,GB,GILGIT,15,2025-03-29
41786,MITHI,Sindh,MITHI,37,2025-03-29
41624,D-I-KHAN,KPK,D-I-KHAN,29,2025-03-29
41508,DIR,KPK,DIR,13,2025-03-29
41567,Attock,Punjab,Attock,26,2025-03-29
41517,SKARDU,GB,SKARDU,11,2025-03-29
41520,ASTORE,GB,ASTORE,8,2025-03-29
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,25,2025-03-29
41535,Abbotabad,KPK,Abbotabad,19,2025-03-29
41710,NOKKUNDI,Balochistan,NOKKUNDI,26,2025-03-29
41593,SARGODHA,Punjab,SARGODHA,27,2025-03-29
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,25,2025-03-29
41675,MULTAN,Punjab,MULTAN,30,2025-03-29
41749,NAWABSHAH,Sindh,NAWABSHAH,33,2025-03-29
41738,TURBAT,Balochistan,TURBAT,33,2025-03-29
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,17,2025-03-29
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,33,2025-03-29
41700,BAHAWALPUR,Punjab,BAHAWALPUR,31,2025-03-29
41783,THATTA,Sindh,THATTA,34,2025-03-29
43541,Pulwama,Kashmir,Pulwama,18,2025-03-29
41680,SAHIWAL,Punjab,SAHIWAL,27,2025-03-29
41660,QUETTA,Balochistan,QUETTA,18,2025-03-29
41562,BANNU,KPK,BANNU,28,2025-03-29
43543,Shopian,Kashmir,Shopian,18,2025-03-29
41574,RAWALAKOT,Kashmir,RAWALAKOT,16,2025-03-29
41573,MURREE,Punjab,MURREE,14,2025-03-29
41697,SIBBI,Balochistan,SIBBI,35,2025-03-29
41571,RAWALPINDI,Punjab,RAWALPINDI,23,2025-03-29
41743,DADU,Sindh,DADU,33,2025-03-29
41571,RAWALPINDI,Punjab,RAWALPINDI,29,2025-03-28
41652,D G KHAN,Punjab,D G KHAN,33,2025-03-28
41630,FAISALABAD,Punjab,FAISALABAD,30,2025-03-28
41574,RAWALAKOT,Kashmir,RAWALAKOT,22,2025-03-28
